OrderID,OrderDate,CustomerID,ProductID,StoreID,Region,SalesAmount,Quantity,Discount,PaymentMode,SalesPerson,OrderStatus,Channel,ShippingCost,TaxAmount,DeliveryDays,CustomerRating,IsReturned,Profit
58963,2024-01-09 10:00:00,C1493,P185,S03,East,835,3,15,Debit Card,Kiran,Delivered,In-Store,460,6235,3,1,No,150
58964,2024-01-09 11:00:00,C1233,P101,S03,North,84298,2,0,Cash,Anjali,Pending,In-Store,886,2314,3,3,No,15173
58965,2024-01-09 12:00:00,C1297,P231,S01,North,28367,3,5,UPI,Kiran,Pending,Online,1411,7354,6,4,No,5106
58966,2024-01-09 13:00:00,C1243,P144,S04,North,35120,3,10,Cash,Anjali,Delivered,In-Store,868,7898,6,5,No,6321
58967,2024-01-09 14:00:00,C1508,P112,S02,West,5255,4,5,Debit Card,Kiran,Delivered,Online,607,4608,6,3,No,945
58968,2024-01-09 15:00:00,C1350,P154,S03,North,38506,1,5,Credit Card,Neha,Pending,In-Store,1463,1790,6,3,No,6931
58969,2024-01-09 16:00:00,C1266,P259,S03,South,8288,2,20,Cash,Neha,Cancelled,In-Store,1434,1298,3,3,No,1491
58970,2024-01-09 17:00:00,C1629,P121,S04,North,30075,3,20,Credit Card,Aman,Delivered,Online,620,9971,5,1,No,5413
58971,2024-01-09 18:00:00,C1655,P188,S03,South,84549,3,20,Cash,Rahul,Pending,In-Store,174,4155,4,2,No,15218
58972,2024-01-09 19:00:00,C1892,P154,S04,West,71168,3,0,Credit Card,Neha,Delivered,In-Store,376,8331,4,2,No,12810
58973,2024-01-09 20:00:00,C1200,P244,S04,East,50620,3,0,Credit Card,Neha,Cancelled,In-Store,664,4057,5,2,No,9111
58974,2024-01-09 21:00:00,C1238,P297,S02,East,27032,1,5,UPI,Kiran,Cancelled,Online,735,3389,5,4,No,4865
58975,2024-01-09 22:00:00,C1333,P278,S04,South,19409,3,5,Credit Card,Rahul,Delivered,Online,1923,1953,4,3,No,3493
58976,2024-01-09 23:00:00,C1914,P235,S01,West,84766,4,5,Debit Card,Kiran,Delivered,In-Store,403,2046,0,2,Yes,15257
58977,2024-01-10 00:00:00,C1414,P288,S02,South,1249,1,5,Cash,Kiran,Cancelled,Online,328,234,3,3,No,224
58978,2024-01-10 01:00:00,C1968,P196,S04,North,11435,2,15,Credit Card,Aman,Cancelled,Online,1484,8016,5,5,No,2058
58979,2024-01-10 02:00:00,C1483,P237,S04,North,16549,3,5,Credit Card,Kiran,Pending,In-Store,308,69,6,2,No,2978
58980,2024-01-10 03:00:00,C1436,P118,S02,North,3415,1,20,Credit Card,Kiran,Delivered,In-Store,954,7194,3,2,No,614
58981,2024-01-10 04:00:00,C1998,P227,S03,East,6456,1,5,Debit Card,Aman,Delivered,In-Store,1700,3413,2,2,No,1162
58982,2024-01-10 05:00:00,C1245,P241,S02,South,61909,3,20,UPI,Kiran,Pending,Online,1813,5319,2,3,No,11143
58983,2024-01-10 06:00:00,C1857,P166,S03,West,85764,1,20,Cash,Rahul,Delivered,In-Store,147,7775,3,5,No,15437
58984,2024-01-10 07:00:00,C1007,P282,S02,South,8079,3,5,Credit Card,Aman,Pending,Online,1181,8901,2,4,No,1454
58985,2024-01-10 08:00:00,C1151,P160,S02,South,8727,4,5,Cash,Neha,Cancelled,Online,979,9777,0,4,No,1570
58986,2024-01-10 09:00:00,C1391,P283,S01,South,78745,4,10,Cash,Kiran,Cancelled,In-Store,320,1734,5,3,No,14174
58987,2024-01-10 10:00:00,C1210,P162,S02,North,20433,1,20,Credit Card,Rahul,Cancelled,In-Store,1903,5592,1,1,No,3677
58988,2024-01-10 11:00:00,C1366,P204,S01,North,88041,4,5,UPI,Anjali,Pending,In-Store,722,9935,3,2,Yes,15847
58989,2024-01-10 12:00:00,C1943,P203,S04,South,56377,1,5,UPI,Aman,Pending,Online,1525,7484,5,2,No,10147
58990,2024-01-10 13:00:00,C1669,P238,S03,North,18317,4,10,Cash,Aman,Cancelled,Online,975,4745,5,5,No,3297
58991,2024-01-10 14:00:00,C1569,P274,S03,East,29634,2,15,UPI,Kiran,Pending,In-Store,577,6953,4,3,No,5334
58992,2024-01-10 15:00:00,C1085,P233,S01,North,580,3,20,UPI,Kiran,Pending,Online,1576,3465,6,2,No,104
58993,2024-01-10 16:00:00,C1054,P133,S03,East,42962,2,20,Credit Card,Aman,Cancelled,Online,887,5532,5,2,No,7733
58994,2024-01-10 17:00:00,C1712,P292,S03,East,87925,1,10,UPI,Kiran,Cancelled,In-Store,1582,6789,0,3,No,15826
58995,2024-01-10 18:00:00,C1633,P198,S02,South,78743,3,15,Credit Card,Kiran,Pending,Online,1612,3080,2,1,No,14173
58996,2024-01-10 19:00:00,C1445,P163,S01,South,53163,2,0,UPI,Rahul,Delivered,In-Store,1213,1486,0,5,No,9569
58997,2024-01-10 20:00:00,C1619,P186,S03,North,55830,3,10,Debit Card,Rahul,Pending,Online,783,8622,5,3,No,10049
58998,2024-01-10 21:00:00,C1303,P180,S04,West,85362,4,5,Debit Card,Rahul,Delivered,In-Store,1297,7229,0,2,No,15365
58999,2024-01-10 22:00:00,C1131,P165,S01,South,25259,3,5,Credit Card,Neha,Delivered,In-Store,730,964,3,2,Yes,4546
59000,2024-01-10 23:00:00,C1420,P258,S02,East,26247,2,5,Debit Card,Aman,Cancelled,In-Store,1200,2257,0,1,No,4724
59001,2024-01-11 00:00:00,C1903,P182,S04,East,50939,2,0,Cash,Aman,Pending,In-Store,160,4231,0,1,No,9169
59002,2024-01-11 01:00:00,C1384,P289,S03,North,36828,2,5,Cash,Kiran,Pending,In-Store,585,1107,6,5,Yes,6629
59003,2024-01-11 02:00:00,C1987,P281,S03,East,8293,1,0,Credit Card,Kiran,Delivered,Online,973,4503,2,1,No,1492
59004,2024-01-11 03:00:00,C1197,P191,S01,South,76110,2,10,UPI,Aman,Pending,Online,275,9725,0,3,No,13699
59005,2024-01-11 04:00:00,C1046,P235,S03,North,49933,2,0,Credit Card,Kiran,Cancelled,In-Store,923,5358,1,1,No,8987
59006,2024-01-11 05:00:00,C1739,P269,S01,North,70746,1,5,UPI,Rahul,Pending,Online,1115,5891,1,5,No,12734
59007,2024-01-11 06:00:00,C1756,P268,S03,West,41041,4,20,UPI,Anjali,Cancelled,In-Store,1963,6814,0,4,No,7387
59008,2024-01-11 07:00:00,C1202,P286,S04,North,17200,2,5,Cash,Neha,Pending,In-Store,1671,3499,2,4,Yes,3096
59009,2024-01-11 08:00:00,C1260,P267,S02,West,19847,3,0,Cash,Rahul,Cancelled,In-Store,1154,6514,2,1,No,3572
59010,2024-01-11 09:00:00,C1689,P249,S04,South,22483,4,0,UPI,Rahul,Delivered,In-Store,447,1203,5,3,No,4046
59011,2024-01-11 10:00:00,C1023,P251,S02,East,83096,4,15,Credit Card,Kiran,Pending,Online,804,6293,3,1,No,14957
59012,2024-01-11 11:00:00,C1686,P137,S01,South,76518,3,15,Debit Card,Neha,Delivered,In-Store,288,9793,5,2,Yes,13773
59013,2024-01-11 12:00:00,C1785,P229,S03,North,68008,3,15,Credit Card,Anjali,Delivered,In-Store,128,8219,1,1,No,12241
59014,2024-01-11 13:00:00,C1339,P224,S04,West,11640,1,5,UPI,Anjali,Pending,Online,1649,4840,4,5,No,2095
59015,2024-01-11 14:00:00,C1411,P140,S03,East,73803,2,0,Debit Card,Kiran,Pending,Online,1401,6282,5,2,No,13284
59016,2024-01-11 15:00:00,C1972,P118,S01,North,86642,3,15,Credit Card,Neha,Delivered,In-Store,875,8284,4,5,No,15595
59017,2024-01-11 16:00:00,C1260,P204,S02,South,37982,1,20,Cash,Rahul,Cancelled,Online,1151,1157,6,5,No,6836
59018,2024-01-11 17:00:00,C1285,P229,S04,North,61217,1,10,UPI,Rahul,Pending,In-Store,1650,4913,1,2,No,11019
59019,2024-01-11 18:00:00,C1512,P191,S02,West,73697,4,10,Debit Card,Aman,Cancelled,Online,1010,9954,1,5,No,13265
59020,2024-01-11 19:00:00,C1085,P195,S02,South,7643,1,15,Credit Card,Rahul,Cancelled,Online,1858,3373,2,1,No,1375
59021,2024-01-11 20:00:00,C1849,P161,S01,North,89729,1,15,UPI,Anjali,Cancelled,In-Store,1238,9752,1,4,No,16151
59022,2024-01-11 21:00:00,C1429,P115,S02,West,78200,1,15,UPI,Anjali,Pending,Online,894,6412,6,1,No,14076
59023,2024-01-11 22:00:00,C1580,P193,S01,North,47856,4,10,Cash,Neha,Pending,In-Store,232,1906,5,1,No,8614
59024,2024-01-11 23:00:00,C1030,P249,S02,West,73417,3,15,Credit Card,Rahul,Delivered,Online,767,3848,2,4,No,13215
59025,2024-01-12 00:00:00,C1709,P241,S02,North,31518,1,20,UPI,Rahul,Pending,Online,805,1259,5,5,No,5673
59026,2024-01-12 01:00:00,C1602,P215,S04,South,1183,2,20,UPI,Rahul,Pending,In-Store,1729,459,2,1,No,212
59027,2024-01-12 02:00:00,C1439,P155,S01,South,35243,4,20,Credit Card,Anjali,Pending,Online,1888,1365,4,3,No,6343
59028,2024-01-12 03:00:00,C1984,P164,S03,South,66339,3,20,Debit Card,Anjali,Delivered,In-Store,263,3251,6,4,No,11941
59029,2024-01-12 04:00:00,C1348,P272,S03,South,12689,1,0,Credit Card,Kiran,Cancelled,In-Store,870,3737,3,5,No,2284
59030,2024-01-12 05:00:00,C1894,P153,S03,South,51604,4,15,Credit Card,Aman,Pending,Online,774,2334,6,4,No,9288
59031,2024-01-12 06:00:00,C1411,P293,S04,East,75488,3,5,Credit Card,Rahul,Cancelled,Online,535,4231,1,5,No,13587
59032,2024-01-12 07:00:00,C1527,P185,S04,North,73433,3,0,UPI,Kiran,Pending,In-Store,1901,8355,3,4,No,13217
59033,2024-01-12 08:00:00,C1309,P273,S02,South,50682,2,5,Credit Card,Neha,Pending,Online,1507,4320,0,2,No,9122
59034,2024-01-12 09:00:00,C1948,P260,S02,East,6326,1,5,UPI,Rahul,Pending,Online,788,9673,4,4,No,1138
59035,2024-01-12 10:00:00,C1395,P149,S03,East,54003,2,0,UPI,Rahul,Pending,In-Store,516,4985,1,4,Yes,9720
59036,2024-01-12 11:00:00,C1787,P204,S02,North,9886,4,15,Credit Card,Kiran,Delivered,Online,1855,382,5,3,Yes,1779
59037,2024-01-12 12:00:00,C1337,P121,S02,West,44819,1,0,Cash,Aman,Delivered,In-Store,1802,6398,6,4,No,8067
59038,2024-01-12 13:00:00,C1673,P139,S04,North,74461,4,10,Cash,Neha,Cancelled,Online,293,3450,1,1,No,13402
59039,2024-01-12 14:00:00,C1436,P138,S03,North,11612,4,20,Cash,Neha,Pending,Online,319,1550,3,5,No,2090
59040,2024-01-12 15:00:00,C1703,P204,S01,West,34986,1,0,UPI,Neha,Pending,In-Store,160,7972,0,3,No,6297
59041,2024-01-12 16:00:00,C1662,P268,S03,West,66528,3,0,UPI,Anjali,Pending,Online,871,8123,2,2,No,11975
59042,2024-01-12 17:00:00,C1364,P167,S04,South,77510,4,10,Debit Card,Aman,Delivered,Online,158,7770,3,3,No,13951
59043,2024-01-12 18:00:00,C1922,P106,S03,West,74065,4,20,Cash,Rahul,Cancelled,In-Store,488,5210,4,1,No,13331
59044,2024-01-12 19:00:00,C1112,P184,S01,West,57186,1,5,Credit Card,Aman,Cancelled,In-Store,1751,663,0,5,No,10293
59045,2024-01-12 20:00:00,C1784,P298,S02,North,45784,3,10,Debit Card,Aman,Pending,In-Store,1320,5100,6,3,No,8241
59046,2024-01-12 21:00:00,C1175,P231,S03,North,6386,2,15,Debit Card,Aman,Pending,Online,427,8216,6,5,No,1149
59047,2024-01-12 22:00:00,C1148,P175,S04,North,14912,1,0,UPI,Aman,Pending,In-Store,1828,1961,3,4,Yes,2684
59048,2024-01-12 23:00:00,C1177,P190,S04,West,74492,4,0,Credit Card,Aman,Pending,In-Store,1858,1109,1,2,No,13408
59049,2024-01-13 00:00:00,C1935,P286,S03,East,61419,1,10,UPI,Anjali,Cancelled,Online,102,8466,3,2,No,11055
59050,2024-01-13 01:00:00,C1381,P183,S02,South,29915,2,0,Cash,Kiran,Pending,Online,1415,2799,4,3,No,5384
59051,2024-01-13 02:00:00,C1222,P253,S02,North,18556,2,20,Cash,Aman,Delivered,Online,139,8756,4,3,No,3340
59052,2024-01-13 03:00:00,C1258,P130,S04,East,86067,4,20,Credit Card,Rahul,Pending,Online,816,9754,4,1,Yes,15492
59053,2024-01-13 04:00:00,C1784,P198,S04,South,23272,3,10,Debit Card,Aman,Pending,Online,1525,7651,3,1,No,4188
59054,2024-01-13 05:00:00,C1188,P296,S01,North,41888,2,10,Credit Card,Neha,Cancelled,In-Store,345,7461,6,2,No,7539
59055,2024-01-13 06:00:00,C1305,P151,S02,East,52814,1,10,UPI,Neha,Pending,Online,1500,5156,4,5,No,9506
59056,2024-01-13 07:00:00,C1377,P211,S03,South,80816,3,15,UPI,Neha,Cancelled,Online,1188,7829,6,3,No,14546
59057,2024-01-13 08:00:00,C1601,P171,S04,North,74681,2,0,Debit Card,Neha,Delivered,In-Store,1068,6957,5,3,No,13442
59058,2024-01-13 09:00:00,C1342,P120,S04,North,25424,1,5,UPI,Aman,Pending,In-Store,921,5035,2,4,Yes,4576
59059,2024-01-13 10:00:00,C1773,P115,S04,East,48721,1,5,UPI,Neha,Delivered,Online,864,2669,4,5,No,8769
59060,2024-01-13 11:00:00,C1155,P278,S04,West,41881,4,5,Credit Card,Anjali,Delivered,Online,1510,5159,0,3,No,7538
59061,2024-01-13 12:00:00,C1711,P115,S02,West,46241,4,10,Cash,Aman,Delivered,Online,954,3216,1,3,No,8323
59062,2024-01-13 13:00:00,C1054,P245,S04,North,81519,1,15,Credit Card,Kiran,Cancelled,In-Store,942,9084,3,5,Yes,14673
59063,2024-01-13 14:00:00,C1765,P274,S02,East,17465,4,15,Credit Card,Neha,Pending,In-Store,1776,365,6,3,No,3143
59064,2024-01-13 15:00:00,C1441,P155,S01,West,35930,4,5,Debit Card,Aman,Cancelled,In-Store,844,9731,3,5,No,6467
59065,2024-01-13 16:00:00,C1684,P255,S01,West,87772,2,5,Debit Card,Anjali,Pending,In-Store,1226,305,4,1,No,15798
59066,2024-01-13 17:00:00,C1199,P181,S03,West,32307,3,15,Debit Card,Rahul,Cancelled,In-Store,1558,9363,3,5,No,5815
59067,2024-01-13 18:00:00,C1402,P177,S04,East,16466,2,10,Cash,Aman,Pending,In-Store,1004,9776,3,4,No,2963
59068,2024-01-13 19:00:00,C1613,P283,S03,East,4758,3,10,Credit Card,Kiran,Pending,Online,60,1559,0,2,No,856
59069,2024-01-13 20:00:00,C1796,P136,S02,South,7423,2,5,Credit Card,Rahul,Cancelled,Online,245,9659,3,5,No,1336
59070,2024-01-13 21:00:00,C1662,P243,S03,West,26105,1,20,UPI,Neha,Cancelled,Online,318,130,1,4,No,4698
59071,2024-01-13 22:00:00,C1622,P292,S03,East,34592,4,10,Credit Card,Aman,Pending,Online,1361,7389,6,4,No,6226
59072,2024-01-13 23:00:00,C1927,P159,S04,South,33368,2,20,Debit Card,Neha,Delivered,Online,709,6388,3,3,No,6006
59073,2024-01-14 00:00:00,C1777,P288,S02,North,17299,3,0,Debit Card,Rahul,Delivered,In-Store,578,4063,0,4,No,3113
59074,2024-01-14 01:00:00,C1602,P110,S02,South,87479,4,10,Credit Card,Anjali,Pending,Online,1608,633,5,4,No,15746
59075,2024-01-14 02:00:00,C1176,P225,S04,West,75611,4,20,Credit Card,Kiran,Delivered,Online,949,1165,2,1,No,13609
59076,2024-01-14 03:00:00,C1448,P165,S02,East,46710,2,0,Credit Card,Aman,Pending,In-Store,135,4258,2,2,No,8407
59077,2024-01-14 04:00:00,C1742,P225,S01,West,15730,4,0,Credit Card,Rahul,Delivered,Online,536,1769,3,1,No,2831
59078,2024-01-14 05:00:00,C1540,P131,S04,West,18630,3,5,UPI,Rahul,Delivered,Online,529,2548,0,2,No,3353
59079,2024-01-14 06:00:00,C1954,P246,S04,North,21375,2,20,Debit Card,Aman,Delivered,In-Store,1159,8250,2,1,No,3847
59080,2024-01-14 07:00:00,C1300,P155,S04,East,63408,3,5,UPI,Aman,Pending,Online,60,1024,6,2,No,11413
59081,2024-01-14 08:00:00,C1706,P104,S01,East,80663,1,0,Debit Card,Neha,Delivered,Online,243,2340,0,1,Yes,14519
59082,2024-01-14 09:00:00,C1306,P230,S02,North,24541,1,10,Debit Card,Aman,Pending,Online,1930,3013,2,5,No,4417
59083,2024-01-14 10:00:00,C1750,P255,S01,East,4943,4,10,Cash,Aman,Delivered,In-Store,449,5484,5,2,No,889
59084,2024-01-14 11:00:00,C1868,P189,S01,South,9980,4,10,Debit Card,Rahul,Pending,In-Store,1679,3155,0,5,No,1796
59085,2024-01-14 12:00:00,C1990,P193,S01,West,54512,3,20,Debit Card,Neha,Delivered,In-Store,1238,2922,3,3,Yes,9812
59086,2024-01-14 13:00:00,C1895,P171,S03,North,61983,1,15,Credit Card,Neha,Delivered,In-Store,1405,1114,2,4,No,11156
59087,2024-01-14 14:00:00,C1266,P199,S02,North,4670,3,5,Credit Card,Kiran,Cancelled,Online,1502,3502,4,3,No,840
59088,2024-01-14 15:00:00,C1213,P128,S02,West,88629,4,15,UPI,Kiran,Cancelled,In-Store,721,6956,3,5,No,15953
59089,2024-01-14 16:00:00,C1593,P158,S04,North,33305,3,15,Cash,Kiran,Pending,In-Store,883,7692,3,4,No,5994
59090,2024-01-14 17:00:00,C1639,P124,S04,East,42225,4,0,Debit Card,Kiran,Pending,In-Store,1234,283,0,2,No,7600
59091,2024-01-14 18:00:00,C1482,P249,S03,East,45337,1,5,Debit Card,Neha,Pending,Online,604,9512,3,3,Yes,8160
59092,2024-01-14 19:00:00,C1261,P196,S01,West,43924,2,0,Credit Card,Rahul,Pending,In-Store,741,3628,2,3,No,7906
59093,2024-01-14 20:00:00,C1066,P200,S04,North,5306,3,15,UPI,Kiran,Cancelled,Online,885,624,3,5,No,955
59094,2024-01-14 21:00:00,C1573,P216,S02,South,38111,4,0,UPI,Kiran,Pending,In-Store,1322,8043,3,5,No,6859
59095,2024-01-14 22:00:00,C1132,P298,S04,West,17162,2,0,Credit Card,Neha,Pending,Online,1699,4873,6,5,Yes,3089
59096,2024-01-14 23:00:00,C1648,P122,S01,East,50105,2,20,Credit Card,Anjali,Delivered,Online,930,5092,5,4,No,9018
59097,2024-01-15 00:00:00,C1539,P169,S03,East,87123,1,5,Debit Card,Rahul,Pending,Online,377,6243,0,4,Yes,15682
59098,2024-01-15 01:00:00,C1511,P178,S01,East,46628,4,5,Cash,Rahul,Cancelled,In-Store,1020,7982,3,4,No,8393
59099,2024-01-15 02:00:00,C1210,P178,S04,South,21348,3,15,UPI,Rahul,Pending,In-Store,901,213,1,1,No,3842
59100,2024-01-15 03:00:00,C1987,P267,S03,East,49952,2,10,UPI,Anjali,Delivered,Online,147,9401,1,2,No,8991
59101,2024-01-15 04:00:00,C1986,P197,S03,West,6542,4,0,Credit Card,Kiran,Delivered,In-Store,745,7198,2,4,No,1177
59102,2024-01-15 05:00:00,C1716,P113,S01,West,71102,4,5,Credit Card,Kiran,Pending,In-Store,1342,6829,0,3,No,12798
59103,2024-01-15 06:00:00,C1252,P128,S04,West,67364,2,10,UPI,Rahul,Cancelled,Online,880,9228,2,2,No,12125
59104,2024-01-15 07:00:00,C1037,P243,S01,East,72429,1,5,Cash,Anjali,Delivered,Online,350,9835,3,3,No,13037
59105,2024-01-15 08:00:00,C1042,P186,S04,South,59823,4,15,Debit Card,Anjali,Delivered,In-Store,1985,3791,0,2,No,10768
59106,2024-01-15 09:00:00,C1628,P109,S04,South,79797,1,0,Debit Card,Neha,Cancelled,Online,498,548,4,4,No,14363
59107,2024-01-15 10:00:00,C1404,P146,S02,East,14682,2,20,UPI,Neha,Delivered,In-Store,165,3708,0,4,No,2642
59108,2024-01-15 11:00:00,C1986,P103,S03,North,14894,2,15,Cash,Kiran,Pending,Online,1531,9958,3,1,No,2680
59109,2024-01-15 12:00:00,C1701,P111,S04,North,57040,1,15,Debit Card,Kiran,Pending,Online,1579,5547,1,5,No,10267
59110,2024-01-15 13:00:00,C1045,P141,S01,West,14383,1,15,Debit Card,Kiran,Delivered,In-Store,1086,5246,3,4,No,2588
59111,2024-01-15 14:00:00,C1453,P103,S01,South,18441,1,10,Cash,Rahul,Cancelled,Online,1766,3880,1,3,No,3319
59112,2024-01-15 15:00:00,C1677,P183,S02,East,22860,3,15,Cash,Rahul,Delivered,In-Store,274,3241,0,3,Yes,4114
59113,2024-01-15 16:00:00,C1304,P191,S02,South,57181,1,20,UPI,Neha,Cancelled,Online,1184,5951,3,5,No,10292
59114,2024-01-15 17:00:00,C1714,P191,S02,South,64548,1,0,Credit Card,Kiran,Delivered,In-Store,1447,4364,2,5,No,11618
59115,2024-01-15 18:00:00,C1232,P105,S03,North,56771,1,5,Credit Card,Kiran,Pending,Online,1602,5320,0,3,No,10218
59116,2024-01-15 19:00:00,C1244,P241,S02,South,9220,3,10,Debit Card,Neha,Cancelled,Online,1635,8676,3,4,No,1659
59117,2024-01-15 20:00:00,C1720,P134,S03,South,74725,4,15,UPI,Rahul,Pending,Online,554,4275,6,5,No,13450
59118,2024-01-15 21:00:00,C1759,P274,S02,East,40050,3,5,Cash,Rahul,Delivered,Online,1329,9880,5,4,No,7209
59119,2024-01-15 22:00:00,C1294,P285,S03,East,73182,4,15,UPI,Neha,Cancelled,Online,1625,7489,0,1,Yes,13172
59120,2024-01-15 23:00:00,C1838,P164,S04,South,8414,1,0,Credit Card,Anjali,Delivered,In-Store,476,9800,0,3,Yes,1514
59121,2024-01-16 00:00:00,C1382,P246,S02,South,63453,1,20,Cash,Aman,Delivered,In-Store,1381,9420,5,3,No,11421
59122,2024-01-16 01:00:00,C1157,P156,S03,East,85265,3,20,UPI,Aman,Delivered,Online,1985,8824,3,3,No,15347
59123,2024-01-16 02:00:00,C1404,P292,S04,North,51777,3,10,Debit Card,Neha,Delivered,In-Store,604,6657,5,1,No,9319
59124,2024-01-16 03:00:00,C1000,P112,S02,East,73377,2,5,UPI,Anjali,Cancelled,Online,938,188,0,3,No,13207
59125,2024-01-16 04:00:00,C1216,P235,S04,East,65629,3,5,UPI,Neha,Pending,Online,129,6392,4,1,No,11813
59126,2024-01-16 05:00:00,C1927,P117,S02,East,15891,3,20,Cash,Kiran,Delivered,In-Store,740,7818,3,3,No,2860
59127,2024-01-16 06:00:00,C1506,P262,S01,East,29785,1,0,Cash,Anjali,Delivered,In-Store,1394,3260,4,1,No,5361
59128,2024-01-16 07:00:00,C1760,P186,S03,East,36606,1,10,Debit Card,Kiran,Cancelled,In-Store,1926,4690,1,1,No,6589
59129,2024-01-16 08:00:00,C1903,P213,S01,North,58088,1,15,Debit Card,Neha,Cancelled,Online,493,9489,0,3,No,10455
59130,2024-01-16 09:00:00,C1580,P125,S03,West,66905,3,10,UPI,Rahul,Delivered,In-Store,73,410,1,1,Yes,12042
59131,2024-01-16 10:00:00,C1029,P265,S01,East,72820,2,20,Credit Card,Kiran,Pending,Online,871,9302,1,2,No,13107
59132,2024-01-16 11:00:00,C1626,P165,S02,East,86529,1,15,Credit Card,Rahul,Delivered,In-Store,991,3501,1,1,No,15575
59133,2024-01-16 12:00:00,C1519,P125,S01,North,7542,2,10,Debit Card,Rahul,Cancelled,In-Store,1861,4562,6,1,Yes,1357
59134,2024-01-16 13:00:00,C1880,P225,S02,West,66721,2,0,Cash,Neha,Delivered,Online,1051,1499,0,4,Yes,12009
59135,2024-01-16 14:00:00,C1274,P156,S03,South,81793,3,5,Credit Card,Neha,Cancelled,Online,482,3818,6,2,No,14722
59136,2024-01-16 15:00:00,C1491,P124,S02,North,51626,3,15,Debit Card,Aman,Delivered,In-Store,63,9656,1,4,No,9292
59137,2024-01-16 16:00:00,C1826,P129,S01,East,57246,1,10,UPI,Kiran,Pending,In-Store,1714,8313,5,5,No,10304
59138,2024-01-16 17:00:00,C1950,P234,S04,South,75612,4,0,Cash,Rahul,Delivered,Online,135,6393,6,2,No,13610
59139,2024-01-16 18:00:00,C1925,P126,S03,North,86558,3,10,UPI,Kiran,Cancelled,Online,806,4235,5,4,No,15580
59140,2024-01-16 19:00:00,C1846,P238,S04,South,31840,2,15,UPI,Kiran,Cancelled,In-Store,742,9164,1,5,No,5731
59141,2024-01-16 20:00:00,C1035,P200,S04,North,24293,3,0,Cash,Neha,Cancelled,Online,1066,8197,5,1,No,4372
59142,2024-01-16 21:00:00,C1310,P235,S04,North,60970,3,5,UPI,Kiran,Delivered,In-Store,1912,1817,3,4,No,10974
59143,2024-01-16 22:00:00,C1043,P110,S04,South,17450,2,0,Credit Card,Aman,Cancelled,Online,432,6004,1,2,No,3141
59144,2024-01-16 23:00:00,C1154,P225,S04,West,28993,3,10,UPI,Anjali,Delivered,Online,790,4333,5,3,No,5218
59145,2024-01-17 00:00:00,C1076,P129,S01,South,75693,3,10,UPI,Rahul,Cancelled,In-Store,1489,7164,2,4,No,13624
59146,2024-01-17 01:00:00,C1589,P193,S02,South,78430,1,10,Credit Card,Anjali,Pending,Online,949,4240,0,3,No,14117
59147,2024-01-17 02:00:00,C1612,P215,S02,West,61414,2,10,Debit Card,Anjali,Cancelled,Online,1985,920,3,5,No,11054
59148,2024-01-17 03:00:00,C1437,P114,S04,South,35733,4,10,Cash,Rahul,Cancelled,In-Store,770,983,4,2,No,6431
59149,2024-01-17 04:00:00,C1431,P283,S01,West,31539,4,20,Cash,Anjali,Delivered,In-Store,1231,2115,6,1,No,5677
59150,2024-01-17 05:00:00,C1541,P134,S04,West,4848,4,0,Credit Card,Kiran,Pending,Online,915,6852,2,1,Yes,872
59151,2024-01-17 06:00:00,C1038,P138,S04,West,4426,3,0,UPI,Neha,Cancelled,In-Store,1177,584,5,5,No,796
59152,2024-01-17 07:00:00,C1238,P123,S03,East,24443,2,0,Credit Card,Aman,Cancelled,In-Store,1784,5387,5,4,No,4399
59153,2024-01-17 08:00:00,C1012,P107,S01,North,77741,4,0,Cash,Aman,Cancelled,In-Store,1093,569,4,4,No,13993
59154,2024-01-17 09:00:00,C1121,P142,S04,East,70046,3,15,Cash,Kiran,Delivered,Online,237,5120,2,3,No,12608
59155,2024-01-17 10:00:00,C1143,P269,S02,North,1900,4,10,Debit Card,Neha,Cancelled,In-Store,1874,5837,3,3,No,342
59156,2024-01-17 11:00:00,C1683,P183,S03,East,83160,1,20,UPI,Neha,Pending,Online,917,3551,2,3,No,14968
59157,2024-01-17 12:00:00,C1454,P268,S04,West,17586,3,15,Credit Card,Anjali,Pending,In-Store,1661,5676,0,3,No,3165
59158,2024-01-17 13:00:00,C1367,P146,S04,East,6755,4,0,UPI,Aman,Pending,Online,1344,6105,6,1,Yes,1215
59159,2024-01-17 14:00:00,C1758,P125,S04,North,37656,3,0,Cash,Aman,Cancelled,Online,1130,1405,0,2,No,6778
59160,2024-01-17 15:00:00,C1246,P279,S01,East,42415,2,20,Cash,Aman,Cancelled,Online,1600,9908,0,2,No,7634
59161,2024-01-17 16:00:00,C1922,P249,S04,South,25949,3,0,UPI,Rahul,Pending,Online,1221,3164,2,1,No,4670
59162,2024-01-17 17:00:00,C1044,P232,S02,South,33265,2,0,UPI,Aman,Pending,In-Store,1794,2123,3,3,No,5987
59163,2024-01-17 18:00:00,C1764,P242,S03,West,73163,4,0,Cash,Rahul,Pending,Online,347,6005,5,2,No,13169
59164,2024-01-17 19:00:00,C1374,P263,S01,East,61222,1,0,Credit Card,Kiran,Pending,Online,159,6139,1,4,No,11019
59165,2024-01-17 20:00:00,C1290,P200,S03,East,35088,4,15,Cash,Rahul,Cancelled,Online,1038,8171,3,1,No,6315
59166,2024-01-17 21:00:00,C1206,P162,S02,North,24790,4,15,UPI,Rahul,Delivered,Online,1289,1821,3,4,No,4462
